"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
333640;2021-01-10;"domingo";"19:27:00";"PA";316;"26.5";"BENEVIDES";"Manobra de mudança de faixa";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;-1,319892;-48,228147;"SR-PA";"UOP01";"DEL01"
333641;2021-01-10;"domingo";"18:40:00";"RJ";116;"197.5";"QUEIMADOS";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-22,730132;-43,625607;"SR-RJ";"UOP02";"DEL01"
333642;2021-01-10;"domingo";"18:00:00";"ES";101;"1";"SERRA";"Manobra de mudança de faixa";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-20,129093;-40,308125;"SR-ES";"UOP01";"DEL02"
333643;2021-01-10;"domingo";"20:20:00";"MG";365;"628";"UBERLANDIA";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-18,90175741;-48,35287106;"SR-MG";"UOP01";"DEL15"
333644;2021-01-10;"domingo";"19:50:00";"SP";116;"384.7";"MIRACATU";"Velocidade Incompatível";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Interseção de vias";"Não";5;0;2;0;3;0;2;2;-24,24780677;-47,37000424;"SR-SP";"UOP02";"DEL04"
333645;2021-01-10;"domingo";"18:20:00";"RO";364;"99";"VILHENA";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Simples";"Desvio Temporário";"Não";1;0;1;0;0;0;1;1;-12,28140894;-60,64076356;"SR-RO";"UOP01";"DEL04"
333646;2021-01-10;"domingo";"18:15:00";"RO";364;"75";"VILHENA";"Velocidade Incompatível";"Capotamento";"Sem Vítimas";"Anoitecer";"Decrescente";"Chuva";"Simples";"Não Informado";"Não";1;0;0;0;0;1;0;1;-12,450671;-60,542761;"SR-RO";"UOP01";"DEL04"
333647;2021-01-10;"domingo";"19:40:00";"SP";116;"207";"GUARULHOS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-23,42111701;-46,390028;"SR-SP";"UOP01";"DEL01"
333649;2021-01-10;"domingo";"20:30:00";"RS";158;"327";"SANTA MARIA";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";5;0;0;0;4;1;0;3;-29,70870066;-53,8242799;"SR-RS";"UOP01";"DEL09"
333650;2021-01-10;"domingo";"19:50:00";"RJ";116;"175";"NOVA IGUACU";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-22,78923555;-43,37275272;"SR-RJ";"UOP02";"DEL01"
333651;2021-01-10;"domingo";"20:00:00";"ES";101;"379.2";"ICONHA";"Animais na Pista";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";5;0;4;0;1;0;4;1;-20,80192814;-40,82798487;"SR-ES";"UOP01";"DEL03"
333652;2021-01-10;"domingo";"19:30:00";"MT";163;"839";"SINOP";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Sim";1;1;0;0;0;0;0;1;-11,951051;-55,516876;"SR-MT";"UOP02";"DEL06"
333653;2021-01-10;"domingo";"20:00:00";"SC";101;"117.3";"ITAJAI";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Múltipla";"Interseção de vias";"Não";3;0;2;0;1;0;2;2;-26,87937322;-48,6739558;"SR-SC";"UOP04";"DEL04"
333654;2021-01-10;"domingo";"20:40:00";"SC";101;"150";"ITAPEMA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;-27,11744799;-48,60940987;"SR-SC";"UOP03";"DEL04"
333655;2021-01-10;"domingo";"21:00:00";"SP";101;"46.7";"UBATUBA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;2;-23,43048007;-45,08298755;"SR-SP";"UOP02";"DEL06"
333656;2021-01-10;"domingo";"18:10:00";"SC";101;"334";"TUBARAO";"Desrespeitar a preferência no cruzamento";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Rotatória";"Sim";3;0;2;0;1;0;2;2;-28,46549914;-48,99569213;"SR-SC";"UOP01";"DEL02"
333657;2021-01-10;"domingo";"20:30:00";"PR";116;"119";"CURITIBA";"Ingestão de álcool pelo condutor";"Engavetamento";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";4;0;0;0;4;0;0;4;-25,54456009;-49,30146002;"SR-PR";"UOP01";"DEL01"
333658;2021-01-10;"domingo";"20:40:00";"PR";116;"165.6";"QUITANDINHA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;1;0;1;2;1;-25,86629613;-49,43637602;"SR-PR";"UOP03";"DEL01"
333659;2021-01-10;"domingo";"20:48:00";"MA";222;"673";"ACAILANDIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de vias";"Não";2;0;1;0;1;0;1;2;-4,92960481;-47,44590111;"SR-MA";"UOP03";"DEL04"
333661;2021-01-10;"domingo";"18:00:00";"PR";376;"391";"IMBAU";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-24,53023946;-50,69807528;"SR-PR";"UOP02";"DEL03"
333662;2021-01-10;"domingo";"21:00:00";"PB";230;"5.6";"CABEDELO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-7,00946755;-34,83088916;"SR-PB";"UOP01";"DEL01"
333663;2021-01-10;"domingo";"20:40:00";"PR";376;"432.4";"TIBAGI";"Ingestão de álcool pelo condutor";"Colisão lateral mesmo sentido";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;1;0;0;1;0;0;2;-24,75517151;-50,53453445;"SR-PR";"UOP02";"DEL03"
333664;2021-01-10;"domingo";"19:20:00";"SC";101;"143.7";"ITAPEMA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,06436;-48,59599405;"SR-SC";"UOP03";"DEL04"
333665;2021-01-10;"domingo";"20:40:00";"RS";101;"9.8";"TORRES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-29,36685801;-49,81514399;"SR-RS";"UOP02";"DEL03"
333666;2021-01-10;"domingo";"16:15:00";"RO";435;"65.3";"VILHENA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Simples";"Não Informado";"Não";2;0;1;1;0;0;2;1;-13,08831414;-60,37033002;"SR-RO";"UOP02";"DEL04"
333667;2021-01-10;"domingo";"19:10:00";"PR";467;"91";"CASCAVEL";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Curva";"Não";3;0;3;0;0;0;3;1;-24,8515;-53,6035;"SR-PR";"UOP01";"DEL04"
333668;2021-01-10;"domingo";"20:15:00";"PR";277;"12";"PARANAGUA";"Ingestão de álcool pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-25,568198;-48,615292;"SR-PR";"UOP05";"DEL01"
333670;2021-01-10;"domingo";"21:30:00";"PB";230;"70.7";"SOBRADO";"Obras na pista";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Não Informado";"Não";1;0;0;1;0;0;1;1;-7,191063;-35,239214;"SR-PB";"UOP03";"DEL01"
333671;2021-01-10;"domingo";"21:20:00";"GO";40;"11.3";"LUZIANIA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";6;0;0;0;6;0;0;2;-16,138336;-47,951644;"SR-DF";"UOP01";"DEL01"
333672;2021-01-10;"domingo";"18:15:00";"BA";407;"3";"JUAZEIRO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Simples";"Rotatória";"Sim";1;0;0;0;1;0;0;1;-9,425583;-40,499946;"SR-PE";"UOP01";"DEL06"
333673;2021-01-10;"domingo";"21:20:00";"GO";40;"11.3";"LUZIANIA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;0;0;3;1;0;2;-16,138336;-47,951644;"SR-DF";"UOP01";"DEL01"
333674;2021-01-10;"domingo";"20:54:00";"PR";376;"592";"CURITIBA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;2;0;0;2;1;-25,46833525;-49,35524543;"SR-PR";"UOP01";"DEL01"
333675;2021-01-10;"domingo";"21:00:00";"MG";365;"628";"UBERLANDIA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;-18,90175741;-48,35287106;"SR-MG";"UOP01";"DEL15"
333676;2021-01-10;"domingo";"21:12:00";"GO";50;"116";"CRISTALINA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;2;0;0;2;1;-17,08826302;-47,67235592;"SR-DF";"UOP04";"DEL01"
333677;2021-01-10;"domingo";"21:10:00";"RJ";101;"236";"SILVA JARDIM";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Não Informado";"Sim";3;0;1;1;1;0;2;2;-22,61013794;-42,40427401;"SR-RJ";"UOP03";"DEL02"
333678;2021-01-10;"domingo";"21:35:00";"PR";153;"34.2";"SANTO ANTONIO DA PLATINA";"Ingestão de álcool pelo condutor";"Tombamento";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;-23,24053595;-50,03827052;"SR-PR";"UOP03";"DEL07"
333679;2021-01-10;"domingo";"22:20:00";"AL";104;"8.5";"SAO JOSE DA LAJE";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;-8,96801326;-36,01644516;"SR-AL";"UOP02";"DEL01"
333680;2021-01-10;"domingo";"22:25:00";"SP";116;"288.1";"ITAPECERICA DA SERRA";"Avarias e/ou desgaste excessivo no pneu";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Curva";"Não";2;0;1;0;1;0;1;1;-23,71987467;-46,88526034;"SR-SP";"UOP01";"DEL04"
333681;2021-01-10;"domingo";"19:10:00";"RJ";393;"285";"VOLTA REDONDA";"Ingestão de álcool pelo condutor";"Engavetamento";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";3;0;0;0;3;0;0;3;-22,481726;-44,06308602;"SR-RJ";"UOP02";"DEL05"
333682;2021-01-10;"domingo";"22:15:00";"RS";392;"351";"SANTA MARIA";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";6;0;0;1;2;3;1;1;-29,7284269;-53,80323691;"SR-RS";"UOP01";"DEL09"
333683;2021-01-10;"domingo";"21:35:00";"BA";101;"183";"CONCEICAO DA FEIRA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário";"Não";1;1;0;0;0;0;0;1;-12,53594197;-38,97745507;"SR-BA";"UOP03";"DEL01"
333685;2021-01-10;"domingo";"21:37:00";"AL";101;"8.8";"NOVO LINO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;-8,93716299;-35,65428449;"SR-AL";"UOP02";"DEL01"
333686;2021-01-10;"domingo";"23:00:00";"PB";230;"6";"CABEDELO";"Animais na Pista";"Atropelamento de Animal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-7,02;-34,8359;"SR-PB";"UOP01";"DEL01"
333687;2021-01-10;"domingo";"22:30:00";"CE";222;"132";"ITAPAJE";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;2;0;0;1;0;0;2;-3,72379272;-39,64384954;"SR-CE";"UOP03";"DEL04"
333689;2021-01-10;"domingo";"17:15:00";"RJ";101;"463";"ANGRA DOS REIS";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-23,02635686;-44,21296905;"SR-RJ";"UOP01";"DEL03"
333690;2021-01-10;"domingo";"05:00:00";"MA";10;"295";"SAO FRANCISCO DO BREJAO";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário";"Não";1;0;0;0;1;0;0;1;-5,151622;-47,54005;"SR-MA";"UOP01";"DEL04"
333691;2021-01-10;"domingo";"23:30:00";"SP";116;"210.7";"GUARULHOS";"Velocidade Incompatível";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;0;0;0;1;0;1;-23,42870023;-46,41085991;"SR-SP";"UOP01";"DEL01"
333692;2021-01-10;"domingo";"22:00:00";"MG";381;"636";"SANTO ANTONIO DO AMPARO";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Não";1;0;0;1;0;0;1;1;-20,86697786;-44,84156232;"SR-MG";"UOP01";"DEL04"
333693;2021-01-10;"domingo";"18:20:00";"RJ";393;"286";"VOLTA REDONDA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Sim";3;0;0;0;3;0;0;3;-22,49133996;-44,06505619;"SR-RJ";"UOP02";"DEL05"
333694;2021-01-10;"domingo";"22:15:00";"GO";414;"392.4";"CORUMBA DE GOIAS";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Simples";"Rotatória";"Sim";1;0;1;0;0;0;1;1;-15,91393969;-48,80410441;"SR-GO";"UOP01";"DEL02"
333695;2021-01-10;"domingo";"21:50:00";"RJ";101;"334";"RIO DE JANEIRO";"Manobra de mudança de faixa";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;-22,88517902;-43,21704364;"SR-RJ";"UOP02";"DEL02"
333696;2021-01-10;"domingo";"21:30:00";"MS";267;"480.8";"JARDIM";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-21,47178327;-56,13379061;"SR-MS";"UOP01";"DEL05"
333697;2021-01-10;"domingo";"23:30:00";"PR";116;"152";"MANDIRITUBA";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";3;0;0;0;3;0;0;3;-25,83236296;-49,33609707;"SR-PR";"UOP03";"DEL01"
333698;2021-01-10;"domingo";"23:40:00";"PR";277;"692.8";"SAO MIGUEL DO IGUACU";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-25,36774473;-54,26181715;"SR-PR";"UOP01";"DEL05"
333699;2021-01-10;"domingo";"23:00:00";"RJ";101;"328";"RIO DE JANEIRO";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;2;0;0;0;2;1;-22,87028692;-43,16579699;"SR-RJ";"UOP02";"DEL02"
333700;2021-01-10;"domingo";"19:45:00";"RS";158;"324";"SANTA MARIA";"Deficiência do Sistema de Iluminação/Sinalização";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Viaduto";"Sim";2;0;1;0;1;0;1;2;-29,69762558;-53,78846438;"SR-RS";"UOP01";"DEL09"
333701;2021-01-10;"domingo";"23:10:00";"RO";364;"237.8";"CACOAL";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-11,44341056;-61,44672787;"SR-RO";"UOP02";"DEL02"
333702;2021-01-11;"segunda";"00:15:00";"RS";470;"199";"BENTO GONCALVES";"Condutor Dormindo";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-29,0629582;-51,58054016;"SR-RS";"UOP02";"DEL06"
333703;2021-01-11;"segunda";"00:40:00";"SP";116;"276";"EMBU DAS ARTES";"Ingestão de álcool pelo condutor";"Eventos atípicos";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;-23,64262417;-46,83811382;"SR-SP";"UOP01";"DEL04"
333704;2021-01-11;"segunda";"00:40:00";"TO";153;"333";"GUARAI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;-8,826486;-48,51216;"SR-TO";"UOP02";"DEL02"
333705;2021-01-11;"segunda";"00:30:00";"PI";316;"312.5";"PICOS";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;1;0;0;0;0;0;1;-7,08092534;-41,4582602;"SR-PI";"UOP01";"DEL04"
333706;2021-01-11;"segunda";"00:01:00";"PR";476;"262.9";"SAO MATEUS DO SUL";"Animais na Pista";"Atropelamento de Animal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;0;0;3;0;0;1;-25,895758;-50,263321;"SR-PR";"UOP04";"DEL02"
333707;2021-01-11;"segunda";"00:50:00";"MG";365;"473";"PATROCINIO";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-18,9256516;-47,00410366;"SR-MG";"UOP01";"DEL10"
333708;2021-01-11;"segunda";"01:00:00";"PI";343;"3";"TERESINA";"Ausência de reação do condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;0;0;1;0;0;1;-5,089569;-42,802288;"SR-PI";"UOP01";"DEL01"
333709;2021-01-10;"domingo";"23:15:00";"RJ";356;"73";"ITALVA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";3;1;1;0;0;1;1;3;-21,40493399;-41,68898216;"SR-RJ";"UOP03";"DEL08"
333710;2021-01-11;"segunda";"02:40:00";"SP";116;"212";"GUARULHOS";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";4;0;2;0;2;0;2;1;-23,43608315;-46,42805094;"SR-SP";"UOP01";"DEL01"
333711;2021-01-11;"segunda";"03:40:00";"SC";101;"195";"BIGUACU";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Sim";1;0;0;0;1;0;0;1;-27,5047092;-48,65010819;"SR-SC";"UOP01";"DEL01"
333712;2021-01-11;"segunda";"02:30:00";"MG";40;"511.2";"RIBEIRAO DAS NEVES";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Retorno Regulamentado";"Sim";4;0;1;0;3;0;1;1;-19,78164295;-44,11733194;"SR-MG";"UOP02";"DEL01"
333713;2021-01-11;"segunda";"03:20:00";"PR";277;"157.4";"PORTO AMAZONAS";"Condutor Dormindo";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Rotatória";"Não";2;0;1;0;1;0;1;1;-25,47292112;-49,89572346;"SR-PR";"UOP06";"DEL01"
333714;2021-01-10;"domingo";"20:30:00";"SC";280;"22.2";"ARAQUARI";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;-26,37114731;-48,70636225;"SR-SC";"UOP03";"DEL03"
333715;2021-01-11;"segunda";"04:15:00";"GO";40;"6.9";"VALPARAISO DE GOIAS";"Velocidade Incompatível";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Não Informado";"Sim";2;0;0;1;1;0;1;2;-16,100814;-47,977351;"SR-DF";"UOP01";"DEL01"
333716;2021-01-10;"domingo";"19:40:00";"MA";402;"142.6";"SANTO AMARO DO MARANHAO";"Condutor Dormindo";"Colisão frontal";"Sem Vítimas";"Plena Noite";"Crescente";"Ignorado";"Simples";"Reta";"Não";2;0;0;0;0;2;0;2;-2,813004;-43,225124;"SR-MA";"UOP01";"DEL01"
333717;2021-01-11;"segunda";"02:30:00";"BA";116;"351.9";"SERRINHA";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Interseção de vias";"Não";4;0;2;0;2;0;2;3;-11,60011202;-38,98482819;"SR-BA";"UOP01";"DEL02"
333718;2021-01-10;"domingo";"19:15:00";"SC";470;"122.6";"IBIRAMA";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Nevoeiro/Neblina";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;-27,099888;-49,527679;"SR-SC";"UOP02";"DEL04"
333719;2021-01-11;"segunda";"04:30:00";"GO";153;"569.4";"PROFESSOR JAMIL";"Condutor Dormindo";"Capotamento";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Dupla";"Reta";"Não";4;0;1;0;3;0;1;1;-17,2943;-49,2347;"SR-GO";"UOP01";"DEL03"
333720;2021-01-11;"segunda";"05:45:00";"DF";60;"4";"BRASILIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";5;0;2;0;3;0;2;2;-15,892721;-48,095741;"SR-DF";"UOP02";"DEL01"
333721;2021-01-11;"segunda";"04:00:00";"PB";230;"215.8";"SOLEDADE";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Não Informado";"Não";1;0;1;0;0;0;1;1;-7,0577;-36,3629;"SR-PB";"UOP02";"DEL02"
333722;2021-01-11;"segunda";"04:20:00";"SP";116;"44.3";"CANAS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;-22,70287975;-45,03787617;"SR-SP";"UOP02";"DEL08"
333723;2021-01-11;"segunda";"06:30:00";"ES";262;"79.9";"DOMINGOS MARTINS";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Fatais";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";6;1;0;3;2;0;3;3;-20,40937987;-40,93210421;"SR-ES";"UOP02";"DEL01"
333724;2021-01-10;"domingo";"19:42:00";"SC";280;"20";"ARAQUARI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;1;1;0;2;2;-26,36990477;-48,68224301;"SR-SC";"UOP03";"DEL03"
333725;2021-01-11;"segunda";"04:40:00";"RO";319;"63";"PORTO VELHO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Interseção de vias";"Sim";2;0;0;1;1;0;1;2;-8,766685;-63,884052;"SR-RO";"UOP01";"DEL01"
